cet1_ratio,tier1_ratio,total_capital_ratio,leverage_ratio,rwa_density,loan_to_deposit_ratio,npl_ratio,concentration_risk,liquidity_coverage_ratio,net_stable_funding_ratio,market_risk_rwa_pct,operational_risk_rwa_pct,total_assets_bn,bank_size,business_model,fails_stress_test
10.193785044019162,14.27775444605388,21.96254388889914,5.564480609012064,62.1892401045569,90.38360161810711,6.6411958991094515,22.910980015569155,152.46799889969077,105.18373885834959,11.231564063977745,15.851080897406893,11.90153287185016,medium,retail,1.0
11.165483385211957,13.762586636135573,12.0,6.593336599631363,67.35216780544404,103.38324929561202,3.022766270278221,8.450451130394924,115.13189486527389,123.63132146008114,15.972781597525902,16.25170831515,20.34315635643383,medium,commercial,0.0
13.03379588540694,13.374730701814467,12.0,7.388800103619577,82.0,58.792217117739966,1.6251242715468,32.70732686666462,138.19174741323815,116.26359027155237,10.811589047377492,7.0,38.12367792958475,medium,commercial,0.0
15.130334025366965,15.046897797605196,19.382075608109567,7.1181685483739745,71.84524778649694,77.70890378621621,1.120207493142968,26.446409713199245,140.91914398739317,111.12672460945825,7.592269344746816,15.005545673601782,18.09252082325967,medium,commercial,0.0
13.286141079022185,9.764954913516357,15.320606629104299,4.809191672775179,76.20250954334007,112.0,3.286114805398142,17.434251389595794,122.77935552076887,94.91921886199225,13.738530792066452,15.993082184240277,26.74804020863281,medium,commercial,1.0
11.834634666505446,15.574289422321966,11.0,5.14162023084742,81.95228333698427,68.52766965931741,2.9697664688578334,21.387021495826037,108.83415584431934,111.24787285188167,6.54760354896297,22.0979549188528,175.93235028708796,large,retail,1.0
14.397853672260732,13.282397398060635,15.776087022564054,4.940659312725174,73.4757775949584,94.25115604541719,0.08376012921435905,28.094021203992362,121.08151588114826,142.0,10.049132561210941,13.00322243271032,14.502247902316448,medium,universal,0.0
12.724607238654972,12.846542953290463,12.0,7.261498990802384,46.14115295895193,67.6469348550565,2.5721940882047707,11.9631094863451,112.01932140970138,99.89308810346333,5.9932942827142845,13.072887609703995,285.75125989499446,large,retail,0.0
9.265193899836724,10.882223243711856,18.848634689790426,4.783826913861004,74.16550367245421,76.80762007716392,3.0570241338320523,23.53907778619649,123.419414109298,108.80252268256343,14.441909621034144,9.193764737088639,75.54794150851016,large,retail,0.0
11.104739609437134,14.753837412422135,12.0,5.3935438652474135,69.6208068608627,86.09737749564891,4.616427797475924,13.38114481476255,108.12807648892979,135.0980940645989,17.85923763848918,7.121725028713116,12.856225987501203,medium,retail,0.0
10.722344007003791,10.077845921800597,15.341352591893445,6.71610564653196,60.145018442733615,72.59363187632958,2.0044914469628106,19.49063539270066,88.0,102.19057333741591,12.837667727498504,15.689818105192932,9.095268051847315,small,retail,1.0
13.508623452840045,11.987558886789461,14.948462852143084,4.956079019751017,44.220420998811065,71.21721105160398,1.4783991807094652,19.193079122356693,113.79294876393199,99.3870660745878,13.582283745701513,13.617807366185835,0.9106038236527741,small,retail,0.0
10.118018992037275,13.975229081750635,20.699653223097986,5.3874714766696625,63.59783474157416,78.73652450294124,1.2230593991462055,31.404285417222454,101.87052868822232,98.0,12.603468323334557,10.74880975752544,15.801366232666947,medium,retail,0.0
10.190151227368897,14.222409321331089,13.887846532689156,5.117081364263046,62.57372747006888,86.33884565703893,3.633482010274759,11.761239702038406,112.78920501482368,110.65450368698251,14.049367232052457,7.0,3.9631986811755935,small,commercial,0.0
11.733290000330756,14.735706878326244,16.254728365434907,4.681723707970058,56.65866618243235,80.45607592407997,2.1817169846437117,12.304936265556897,135.6195295208508,113.00096848467021,7.218588216677398,10.471019964843856,31.63082534988814,medium,retail,0.0
14.369984045713316,13.452956636890733,18.085723829243044,7.516347465799197,55.37162386732069,82.45419495800782,3.9361133564077786,26.334371949333033,130.2300396617599,101.58525226950903,12.436092701425498,13.492911685656335,3.6162897909200784,small,retail,0.0
13.774915837562533,14.552015470700926,17.93195779953819,5.334892628981195,82.0,86.02402853927876,2.2208316191928117,7.0,132.60214667055322,130.43012481849914,13.592584615549477,18.97620728955689,32.72597828469669,medium,universal,0.0
11.360345687276064,16.106048728885607,12.0,5.299567655369985,50.3061964592203,99.74077945639235,5.5386705429166145,18.229416523827435,141.25988406551846,131.0392483382866,9.200155396824393,14.885417767035893,33.12623567766981,medium,universal,0.0
9.692237506015772,10.0,16.848314992678656,4.432341553007367,58.916899839222765,81.5053897580102,2.349251883254485,10.027824929349611,111.3489747838542,121.05573156470041,3.0,16.673888453924622,15.2263860059669,medium,commercial,0.0
10.556027635062794,11.885723220392341,18.048392038589597,4.811579630062172,56.043566314444504,100.27361701933191,2.9854492890850777,14.061786075428836,98.57445287442997,100.12978815986487,19.004796388645502,13.288269488588256,3.9874385079315697,small,commercial,1.0
12.929446712273123,15.369185751752394,18.911796647349654,6.452005368582448,78.58184689353303,66.1592357610043,2.156884260733752,19.832981752624793,149.17000105675982,98.0,17.684749087693433,12.444938629493949,18.65427163400486,medium,universal,0.0
13.085201951975654,19.195213808311195,16.279296738297738,7.609541657038369,44.06061622375235,81.370392133954,2.329074117139473,19.899632440669553,118.38349484757993,128.56604759704453,11.681164668627577,7.0,26.456453207259525,medium,universal,0.0
9.298396207087904,13.13789842572178,22.0,4.69455739512041,67.92479106862909,91.54610887374487,2.7346016183367627,28.935896364703552,128.47393888957242,105.04413527218098,12.258600684456958,11.463802922455097,8.782307688930695,small,retail,1.0
9.035848098079247,15.581304796064822,11.0,5.378218143054784,80.97994754830401,82.7701003480846,5.227958384207419,19.28737444154352,114.82103469816884,111.24803099188054,15.405652488020937,23.38726927741444,51.215984458002865,large,retail,1.0
10.869084466831287,14.67778274650373,15.358499241499448,3.7167195424727697,55.225166027792866,91.31784293539646,2.1380943292943626,13.040065508809278,127.15656540609247,98.15949075077427,12.595984902675486,15.817049219213752,98.0772054478243,large,commercial,0.0
11.257813077218085,15.507702710393033,18.034218449365472,7.358949951267116,50.11202369338473,100.13963583167815,1.3782690466282976,7.0,104.11824884348934,101.99138463064048,14.195179078744808,7.0,3.601358157245598,small,universal,0.0
11.923085081145809,10.0,17.928800166596506,5.958719226607629,68.72556041927437,86.71535776633775,3.1347428601619116,10.674055577512302,130.2366924995729,112.55752319130046,7.913506281003218,18.155115694895606,61.99565636517833,large,commercial,0.0
12.574439126965036,12.25716294425859,16.965271498838458,7.376522659738668,66.76959301661394,58.96797982494664,1.7828148529795915,12.40655573317095,160.1153222258969,107.34288588054174,18.78967536822753,9.319997053604965,12.69547754246112,medium,retail,0.0
11.976656594951722,12.4715103512787,13.497400585098465,5.7557849598243305,68.71893318853665,87.12782681769093,0.6784037558668752,11.171208326512765,126.08034332604898,100.95457102703486,12.565701995394788,14.306068893917125,386.07779451737866,large,retail,0.0
11.807379014395407,16.064708822101718,18.930561516717344,5.016896852855851,60.728070042757516,87.86621730757908,2.5857616367277423,19.549470680428183,125.24574442612641,113.20073804341138,10.117037914703497,11.626002922539794,25.706480840911272,medium,universal,0.0
11.817708641328489,13.002835373398575,19.836341214781587,6.551283332775587,68.66978524956761,67.51372146519083,1.148299090148074,23.817910894810943,123.2142542388806,105.2606766074004,11.591813454557427,18.13844369028893,22.639115684232042,medium,retail,0.0
12.261180791936045,12.73595099763735,12.0,6.829273686566467,38.0,57.27237782852573,1.9515965141007552,16.22328382056525,135.46561139317188,111.06259435665413,9.20407483221632,14.66824172773574,2.9589493696622613,small,universal,0.0
10.078323702268738,16.004919566746437,17.51186608789274,7.725998002094337,38.0,87.30232868098312,0.4907441824977732,16.765041524476818,147.10582518539516,99.3334534083155,8.700659784301212,16.02226959945409,26.213056921456413,medium,retail,0.0
9.213985968126453,14.023586117773535,14.829492413042425,4.882050490648301,82.0,76.25313144447654,6.177151727091926,24.89595969784823,113.20526417492785,107.29625323269786,3.0,9.392709008972325,34.05881914732795,medium,commercial,0.0
11.439596656997558,14.091714878457424,16.276965373410274,4.342873533984909,65.5505423279322,55.0,3.9904689278680174,20.113321275059374,134.08145945560787,98.0,5.4801066474330105,17.34512411868846,6.389580366415726,small,commercial,0.0
10.294364011615556,14.808455821905552,17.500508915225968,4.501346232535839,43.39583412143488,81.19565033150666,2.959440854439519,11.486242394617152,95.0,113.39708527607135,4.474007368587005,15.562352593285148,30.703189334899562,medium,commercial,0.0
9.920402902058468,15.497951589918456,12.0,6.756727002853428,54.240444038120486,82.5076247965271,1.3151668687861608,15.886889153604857,104.98208153885794,121.82421794332517,16.27966815891783,7.0,38.56381564154024,medium,retail,0.0
12.698093877508615,15.398946902083969,12.0,6.629135298257784,42.565561252107834,85.40456160523212,-0.857609381603126,15.081639308892928,120.25661906943537,109.21719788661494,6.312059463635354,18.65798683727818,105.52278780100893,large,commercial,0.0
13.32972626210421,10.0,13.794508032659605,7.006250799432715,69.32908237677307,71.86934289321209,1.0332035899413545,36.43244220094185,134.8270243573335,98.0,11.820786717877047,15.272667359430322,8.726335434534418,small,universal,0.0
12.625405167443278,14.192764173385052,14.40174906035683,6.141878042628496,52.77235034401692,88.6243895702924,2.403429895078022,7.0,150.02981249493004,119.99302606058548,14.486244164800478,7.0,30.410289819800255,medium,retail,0.0
10.44295577344838,15.574688084761599,13.325210623001254,5.192308596129984,70.93715667865501,79.56423639298015,1.8797235022000707,11.484697178660554,158.31480496727193,142.0,3.2244824251485147,14.169376684114814,1.3669647586675862,small,retail,0.0
8.7207972163777,9.652173079250995,18.850053613862958,4.758335760889253,86.0,84.95206662248523,5.0910698995995,20.273438502127075,136.1486045266388,109.3581216523061,7.975176589892918,21.550177497984468,4.407686278505085,small,retail,1.0
10.397172049744311,14.881108063982161,14.679035798946256,5.346102905768036,38.0,73.41982869978794,3.6745478510107947,23.109088512498122,100.9157132774146,98.0,11.156894645290844,13.781343388462101,22.729413132582508,medium,retail,0.0
10.906410235370899,11.51845463814601,16.753491587471885,7.382433340905433,70.36348306363217,80.8361378752846,1.9876232575941435,24.652902010072644,118.72443424203082,105.02536190282862,3.86060373280087,13.18626361112989,400.0,large,universal,0.0
10.47560835531311,15.55558800914692,14.485215905477569,5.22749139360784,71.67639286275451,90.05298263510059,4.0949985189404,40.0,118.39651330899991,120.01687963151507,11.495504788510537,15.085449630598097,41.9972053169406,medium,retail,0.0
13.6393598006932,10.0852885862493,19.679915301315116,6.6867754890476645,54.41488966495311,79.58094520712004,1.523690054971001,23.113477391394756,95.0,133.93700370185417,20.0,18.513966447098795,0.5,small,commercial,0.0
13.67941389266043,13.572108922507283,16.799510750401172,6.7429033054335985,57.06336835806332,69.00680747405822,2.0459477588002697,18.80010022917804,113.30608823964754,118.39107274269452,13.818832320033662,12.88441125475768,11.358423536179394,medium,commercial,0.0
10.217428678953757,20.0,24.0,5.272534293766328,82.0,93.52929718137946,1.5404183313921573,19.755417725260045,136.69750402287318,137.1311142664009,14.999687611951465,20.588066344252773,30.867195052981064,medium,retail,0.0
12.045259021007372,16.514193412339626,18.91020945654197,5.717687958075071,70.44625691188348,82.90932855985491,0.17204913754462425,15.950117318381018,95.0,105.9274350430851,6.886763241611296,7.0,1.4217906576341592,small,commercial,0.0
16.508853862368795,15.062892247944866,12.0,5.7832079683120705,44.928266430854336,89.6410655734378,2.1344861296881623,32.995897495479404,144.9563898480566,117.65796173939748,5.531021883255401,7.0,9.006542159132078,small,retail,0.0
13.170960949145073,15.174787908238896,19.99709879978891,5.809514302194894,44.79875413541765,58.20586745505049,0.2776403411963093,29.765772179552883,108.9377558649822,98.0,3.0,7.0,70.96792015135563,large,universal,0.0
11.302274107541988,14.743274769537681,22.12964400842398,4.804407088071958,53.169624398736396,92.11819511547276,4.887748703988711,11.063984727105625,106.34381439972563,98.0,10.587068867567604,23.0,28.689971930050987,medium,retail,0.0
10.7534907364224,16.376424337673033,14.730393511091583,5.42826141777481,59.334163466362796,104.0019124766358,1.8667705839890705,15.079538676089127,123.98876404148834,102.6404583668438,11.06998000930583,13.293420630451582,24.46507299541126,medium,universal,0.0
13.035428073494296,16.033485961991474,22.848505593195178,6.242902540711252,60.128236541562536,93.12440591473467,0.9927926680878385,16.279741283838856,140.80823681018774,120.91394144648432,3.0,14.999704326629542,4.465610910468511,small,universal,0.0
9.832073877265785,11.237740633272733,18.799488301581277,4.750242302640439,63.18661365623401,56.362889876818905,3.2592570679021016,7.0,134.7049702144053,117.07199823026257,16.246120846872486,19.711544472082473,4.610321415138923,small,commercial,0.0
17.308972108551778,10.188963745675387,15.250552775324884,7.216528232549537,58.07031787945123,60.7656148241113,3.440171573224018,20.499919885503093,128.3079519585621,118.70130392276992,3.0663581966102926,8.3481049176436,5.806010747579281,small,commercial,0.0
9.208413280487326,19.788206725394286,14.50050235155662,7.5107316515392135,58.47682442900159,97.45285805772347,3.0940049613381495,7.928873107467144,97.10061764302179,98.0,17.52118152066752,15.19074672571153,170.39998589709842,large,universal,0.0
15.664003751841733,16.20719500454725,14.295573375894904,6.939319890232455,59.889529045702744,55.0,1.7245840852728285,13.142667662960354,103.70668718910332,141.6036040231191,9.356207179624834,22.71852412343509,11.455008443671627,medium,retail,0.0
12.04630416044056,11.7593826722142,15.543378901591504,5.746359546107498,50.16922584484113,82.40675391369827,2.0987737173567664,7.0,107.62397190105102,112.27991745535141,3.5741517791424045,16.81163888467372,13.639237290841633,medium,commercial,0.0
12.294749494423181,11.30557321502602,17.856670539140765,3.803553738356901,82.0,76.17200004117936,-0.17053618308702712,10.450761710994252,134.29626951152616,111.77094987952952,9.437893182248954,13.425062806084611,13.057792006851349,medium,universal,0.0
11.572398397231371,12.218031100377862,17.77541846030841,5.7410253991986195,48.18872957701389,65.70096658749705,5.936184143615316,17.88007038519105,90.0516569135215,105.55717445185294,6.597609747049183,9.525285014854564,72.44368909991944,large,commercial,1.0
9.153478548380232,14.531219133092767,14.97213138430605,5.286503038523273,48.766274058794174,94.8562783249062,3.277073322488322,11.13945437228585,162.79043484844732,102.09885116946026,17.83823015424304,12.658123224819077,3.4751747273223508,small,commercial,0.0
9.702461371943867,12.973880242593102,18.827998987767828,5.408916707961096,48.899114247983924,74.22685147220528,3.960910476151425,9.478962067949713,176.15175312095022,104.55717162903085,12.520965995708744,17.23445287622193,11.915542144277051,medium,commercial,0.0
11.351198163823156,13.754766773828885,13.610207715986032,6.379610056414481,69.5377346509317,92.98554969443269,1.2688317298789409,14.227881775312259,103.2172071973558,98.0,3.0914249099158013,8.068101677530084,10.766861014776568,medium,commercial,0.0
12.95813267345886,16.6180670686668,18.293129152202084,6.82466862469143,56.53322975562412,88.25653386829806,2.063915259552314,21.5649001491077,115.76485093299164,99.3818699673296,3.0,7.0,179.50457647121345,large,retail,0.0
12.04177655489417,16.014806156699542,15.470296669464917,7.181221634220601,59.05201638307574,87.70997363180895,1.4575124895060354,24.66659440662936,109.85315723410272,133.1782056888274,9.525542234370334,20.091465170525662,188.7229277013716,large,retail,0.0
11.895458115066226,11.332147573717048,17.921891449730968,5.122644264845106,56.63745481690295,81.36153203174713,1.2082989933764745,27.69666346193037,152.06554937527,133.83075708191097,10.586058999081095,10.214174537410516,1.0684816488428468,small,universal,0.0
9.423355611669074,11.166705445541915,12.33855357556219,5.505724314955947,54.674075887272366,75.55878263161624,3.94401185831683,24.355946738438558,89.86840096053794,124.09721409363014,14.437985016540548,9.0,9.880662849069019,small,commercial,1.0
13.794512816927115,15.141736103818923,12.96284337197711,6.251592807261737,55.69232254008637,76.54577456995275,1.9963962784802969,28.213456595773117,139.16497356829757,104.15081076152786,12.71896649052602,7.925471091185628,4.205424571129348,small,universal,0.0
11.171015723373339,13.973905164730615,19.96511848504572,4.568376366968455,44.59530675121725,76.42533587237666,-0.28115813986873084,30.43725301925408,121.08791525976073,108.12488366723552,11.842998872054626,10.080983297281398,13.714081053079353,medium,commercial,0.0
13.73483332173633,10.0,12.0,7.900888789603685,51.46188264097673,73.52752011705435,0.6341094112061725,14.265882778275511,121.90817620984821,98.0,16.12149142428123,8.878201735428249,400.0,large,commercial,0.0
9.019889736638572,14.352896626123826,15.340264645409714,5.487506609119098,69.07388921388183,79.03952479346336,3.1089352468101765,17.903278397097008,97.53121232428501,105.24416397220963,3.0,15.286532271369552,6.394093582383974,small,universal,0.0
10.876991433536222,11.884398902383769,13.049730284335519,5.7804734175528605,51.447298817029605,78.27815554348291,3.23052157970349,16.740925415497447,143.6948055191176,114.85017827835011,3.0,7.0,9.656602785998018,small,commercial,0.0
13.074773709122207,14.88675024085242,17.866367320558552,5.1203261865853635,47.56112573859922,64.91965065656159,1.677780875701897,11.791864360768619,157.33490815265282,110.84763566303366,6.042746746729661,17.064451647246315,2.3394123060059573,small,commercial,0.0
12.231386652310384,11.855488430690396,17.157878548360667,5.958482030731928,53.971067546175426,81.39461696493811,1.46559048723361,19.807789390256737,108.2589241102832,121.64269593568537,12.322660675207864,7.699376754968789,41.115406498097094,medium,retail,0.0
10.700114426491108,13.783542247170358,16.50040042507042,4.872312446392953,49.384822369908356,82.56132671476904,4.105056345855874,19.849798794600474,106.57272149924566,120.4293811882023,9.489093078850502,9.941712456629652,58.6869033334878,large,commercial,0.0
11.846448640746843,13.349271339497623,19.767962324456235,5.620092033459423,62.546314021717734,65.81783846945605,1.6696785417218307,23.450030179208646,118.69710640335015,117.06026975618086,7.073269054473374,16.336365085924015,73.19558698676688,large,commercial,0.0
15.024726784449754,12.563947381426264,15.131432932843008,5.217133489702508,61.08794692801719,84.38959373847575,0.6676450927619486,20.737393345913738,95.0,115.44719081391435,10.176371790738349,7.0,20.21896962147577,medium,commercial,0.0
15.209851311104943,12.151822201472868,13.298278248853144,5.760475683088932,50.542954051459596,81.12342460121965,1.9415615875023366,25.055110123135886,95.0,105.62182673366826,3.62152807522828,13.784552615299807,28.301561586859304,medium,commercial,0.0
11.660662446211136,14.771842820030626,12.802302591571815,7.780452751292406,40.6406378435686,92.01270686930954,2.681222041767343,21.95530207367998,116.57001461346496,119.02520246827847,17.237454577299676,9.080371028138728,45.19208490433568,medium,commercial,0.0
11.244102538993223,15.132130032473164,14.229817956494156,5.034849502931766,51.76140815045814,66.80334064701465,3.593296748088085,17.193558308348347,143.52911586983114,98.0,8.266628546799792,8.332713131538938,17.028507534699067,medium,commercial,0.0
11.578917090334034,16.538043352781564,12.0,6.305960024437836,38.0,70.26231687986285,3.232421963764666,28.4174501008509,124.75003468124515,108.26079508963163,5.927208266753597,10.001518936455629,6.330769997824236,small,commercial,0.0
9.925102933213049,13.093450114847455,17.494031468967094,6.492609486813053,62.670910765593696,89.68917594044716,1.8596833689577643,37.97498494701239,133.0421216527314,118.37348477604465,6.566977409875053,14.243919279111452,9.96822528442687,small,commercial,0.0
12.085437984937498,13.95041744512885,13.40400291784917,5.3096618766560955,82.0,55.0,-0.7229249347553734,9.083768135711741,131.84879962609966,114.71529231264472,5.728493629287489,11.339018175982961,22.100631100864042,medium,retail,0.0
9.39915683127116,15.488076197725471,17.486530165113223,5.920913414249147,72.45419612113112,78.59195107913202,3.0355797042210737,7.0,115.90576545265907,117.32712267905877,3.0,16.35398116351427,26.880541676288583,medium,retail,0.0
11.200290275686914,10.055815093959662,21.86208748024466,6.038894516236244,43.43828493725666,73.92731758415192,2.9482706077441296,24.41709011313428,133.76692321940035,99.61128646153125,3.0,15.029814694729602,7.628614309938955,small,retail,0.0
14.87918789335606,12.222199818410564,13.636229570196312,4.918890652175887,50.69119016879448,75.95043859235568,1.9710183388132467,21.31701130657764,132.9563292657333,132.87764161949366,14.53884999434138,13.642349427126296,139.3911807918324,large,retail,0.0
9.724712438840651,16.521031425479986,13.3565791713227,4.9874417999450325,57.351739728342764,92.16559396524583,2.495280947806163,18.95552616871308,156.50736591820618,100.85307414362238,15.305647596835879,13.54157362078639,5.526995777444436,small,retail,0.0
11.779374673266771,10.0,20.690365195307404,7.18806187625106,44.42895951844892,71.54518065460289,2.20472200655617,24.92382403644786,95.0,98.0,9.306285497334514,17.558430702225973,14.12802007942921,medium,retail,0.0
13.862578859872428,14.945516892129872,12.0,5.219956841850048,76.99330040157135,72.06545825238814,4.192598717020804,23.702168362385738,188.2733479496815,105.82934762966642,12.675563427962569,16.189919364155518,49.61239452238162,medium,retail,0.0
10.931966818507679,12.02597075594029,12.0,5.137693063836319,68.50348783001196,63.87646413790689,2.041204837631347,20.072480430054043,112.00002814189286,109.63916884249787,11.043089547013036,15.258008179014372,11.230828166032767,medium,retail,0.0
13.187209519322716,16.376568791953524,15.947319931967098,7.153327763396889,38.0,72.07763556051366,1.5508185773309322,25.035985792647004,95.0,98.0,6.119718478863101,17.87769484046786,12.779605212857572,medium,retail,0.0
11.923286304122522,15.946569430872351,12.0,5.858415580705662,43.736643055109774,81.87108611977317,3.0615138552429793,7.0,120.62290690549993,101.83712918317623,8.766073883120631,7.259919133786273,7.20427437637946,small,commercial,0.0
14.076366430814982,13.702404797874564,15.465746005728002,5.903638714411777,64.57708902421304,79.50613539096157,2.319418385971127,17.627869458837402,152.04449343798632,109.60411070427445,4.5504074052921,13.921140077840471,6.576506457010991,small,commercial,0.0
10.77625800968123,11.207234875743826,11.0,4.785760400297871,71.21643680897293,107.3052516215686,5.129432516184623,26.574696953350962,122.19996908823391,106.83657592893061,5.0,16.791277858730048,33.39572536601455,medium,commercial,1.0
10.371247523471002,15.42619708834345,17.991728280025836,6.107145329737568,44.31145485726424,66.10563700482861,0.275164335147436,15.642454501427533,101.96955109003804,98.0,3.0,11.205734667248256,18.127090322208,medium,commercial,0.0
